user,userId,userUrl,publicId,submissionUrl,deleted
"alton-ge","83694640","https://github.com/alton-ge","0x22a8068d8c557aa14c2fd71c78a9d5dc74652ca24f971082599bc7a7ea138a0a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1091039465","true"
"zhanglin2","83702676","https://github.com/zhanglin2","0x1d18efad63bcf1b5f98f5aaac555a65e7b4105422f4ab00d187db81aaf58e1c3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085440526","true"
"buunna","83705503","https://github.com/buunna","0x083c0305e5fa28da1fc773b7b0752436efa77243635159abef5c98e35d8ee94a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094151495","true"
"branv149","83729238","https://github.com/branv149","0x278acea2cec471fbe36231fe0159abe0627169b8298567574dc8428e5095bdbb","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094204780","true"
"Nayi017","83731245","https://github.com/Nayi017","0x2f54a0f23723190edd669645fdf477dda13c5b18e68a80c2ec2c9e8c47c53d55","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094174811","true"
"ardcts","83738112","https://github.com/ardcts","0x038314ada9daf6fa70737fa2d0aea426bb0b6287cc641dacccdc3d3f70eb4adb","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094182342","true"
"Effendi-yoga","83740254","https://github.com/Effendi-yoga","0x20f2d76a9c03e3ac716f100596ee1c4a91de0bb1bca4eafd7e1c5f5cd929afc5","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094195075","true"
"husni234","83748683","https://github.com/husni234","0x0a168b2aab7eb4682ef49e997d4d8aef10011693638be396f6e6a0cea22ceead","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094184001","true"
"fun2439","83759778","https://github.com/fun2439","0x1dae78a754b9333e247e93d886df82931568ba89269aa6ca5ef0aa0d4b1ef8a5","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086568665","true"
"Ol4ik74","83768753","https://github.com/Ol4ik74","0x0b3bb36d161b753fd61b19fe402619cbe0cec288cd130b3325563d3f550d1bc5","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094228115","true"
"yanggaoning0527","83771793","https://github.com/yanggaoning0527","0x147bf527d45f2cf63b69401c82ee4ae68bf6885fc77ab49a2e064079ec4efcaf","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088494202","true"
"0xfoobar","83792390","https://github.com/0xfoobar","0x16ec00c6a42188ee1dca79280801c2a36767d471174e8425605c103dd8fdd383","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085397959","true"
"maco-007","83807953","https://github.com/maco-007","0x1a9d154ba08511189355c852d64fb0cd7cc26ea6039b5d07cb8d8e985b1c45f2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1093619871","true"
"dmo9412131","83809850","https://github.com/dmo9412131","0x09894bfd80bc349be208b448ddd741bcb834542703e7372be60e842ce86ade0a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088039743","true"
"qr1314151","83812351","https://github.com/qr1314151","0x30485a549d489c80393a782ba2bdbea89b8a3d114d43cb781e8883df1a9cc481","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088053207","true"
"qqtuoni","83817693","https://github.com/qqtuoni","0x0a486414e71954d5c945e4ffa7be26448d099b28fd76a5015da0b4e99948e5b6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085610669","true"
"jayi01","83832359","https://github.com/jayi01","0x1fe8168038efa88564cd763539277fb7e60080679a14055bf2fb893db7bb2919","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094240769","true"
"Tonnyy444","83835577","https://github.com/Tonnyy444","0x293c6cef46a8e088b0d9dfdd0843dd6a0d2dfd4f4e1d71add4e51cb76c2f8c98","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094128447","true"
"subirsaha007","83863685","https://github.com/subirsaha007","0x2af54e45fddb1b2c0cd8089fa203d4a32b683597c0d6e43b260f148aca8461ff","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094119860","true"
"matteo-122","83917281","https://github.com/matteo-122","0x187d3ae221a317e0378d78f69b6a0e5c4a61690910c87cd0b18b936990112260","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086031239","true"
"nghia5790","83917699","https://github.com/nghia5790","0x07ad7f71cc8bf5254da49ce5718818abc5302a9b60cba63019336b8ddf5feef9","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094207292","true"
"Wolzies","83930547","https://github.com/Wolzies","0x02e96c24696eae06f5e87c9c7011ef5afb0ab38481808b6641c26e9701a73562","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094177901","true"
"Ghaffarpour","84029700","https://github.com/Ghaffarpour","0x2c61ad70920bc38ebc0b33f43a2b2d07cb21302f52f7065d58259cfabd6cee90","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094179795","true"
"tvalueteam","84074651","https://github.com/tvalueteam","0x0a85ef521b235bcccca8193a63099f226f123bb3d4293217b67180f6ad572aa2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1089491029","true"
"Dozell","84226043","https://github.com/Dozell","0x219c32d5c8b013eab5ea14643da05505fd9471821e8381102fc1abce6e5c476a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094149822","true"
"Godsonchidera","84230464","https://github.com/Godsonchidera","0x1157a6bb911c0a3e3eaff1aa7809ed5d2a64c1394402a55196b0fba1d15bec4b","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094274740","true"
"3421311575","84235065","https://github.com/3421311575","0x119e6bc392d71174886f3abdf1928a8a9bbe00911b65bf5e5deaf44d63444625","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085436210","true"
"Jackey888","84235263","https://github.com/Jackey888","0x069eed8b6c6e73f2ecdf0c4272d2b7d657c918e773c9895a57e0faf7ec85bde9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085247179","true"
"Adeomg","84245904","https://github.com/Adeomg","0x22170cc4a0b8747832e7169c3aa5e453b47bd20ea9f7d12678202f53ecd10301","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094132205","true"
"Jancy08","84246892","https://github.com/Jancy08","0x2a62539be8d5247c07578a8e94f8b6ec05c1893a3d57d450dba522a3ce92979e","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094213031","true"
"idriskinze1990","84258733","https://github.com/idriskinze1990","0x253d6298635f9f16db96b33cb474faea56988f516e6f68e9fb1b4b5a99b5c93e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094155210","true"
"AbhishekKain","84275064","https://github.com/AbhishekKain","0x2eb6cf0653dd0ca6582f9e41118a187a0a559561022ba710b413b09bba2bd44a","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094199438","true"
"MrHacker2004","84278603","https://github.com/MrHacker2004","0x0d7a52a38f6eff2bc24ac5ea0bbd74c41f1d32f92d32b625dc853bdbfbad7209","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094302248","true"
"z3n-chada","84289263","https://github.com/z3n-chada","0x26e90cf27a5487aba55fbf526cbb588c1ee12ee4d6855555b86b5cd219c62c9a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1089766121","true"
"ykp01","84477515","https://github.com/ykp01","0x2591a8fe0480c85a7174872db9540a8c70a19aaaa799241b6ce947bc0f651567","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094336517","true"
"sblOWPCKCR","84487288","https://github.com/sblOWPCKCR","0x0554f783b4e5d519a8cfbd413e62611e4b615228adb27f1aaf9c2f326d5a1789","https://gist.github.com/7fdf798bbea303130bde4d2c52a6d0dc","undefined"
"Masterdan001","84495411","https://github.com/Masterdan001","0x16fb550ac9e28926728624b05a35ae5b5d4e958a32497e2f65a469a7825d3e0b","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094285898","true"
"fredriksvantes","84518844","https://github.com/fredriksvantes","0x1035d4e010a8cf1977d01544e70a931704579bfcc4ba962f696112a8569657c9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1089397992","undefined"
"johnnythang199","84589447","https://github.com/johnnythang199","0x2379efbfb87aae017e2c0ebf626b195519155bf95228269b335216cb89e5e500","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094179579","true"
"mosh86","84617218","https://github.com/mosh86","undefined","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085356452","true"
"MFNC23","84620853","https://github.com/MFNC23","0x1518c144caa35e49843e5a8a990ab5f94e675107a410c36f957ccb46f4d1234f","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094223334","true"
"peterwu2022","84634965","https://github.com/peterwu2022","0x0136c6000a070ccd1a6f43fa0c9026bf1eac25481d0e55c373210fd89e04ea34","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085239724","true"
"gesrudi","84637118","https://github.com/gesrudi","0x2ac7bcf6ae8886ae74ef22749338ff44dd9e53e8a4c1ec94e906ff4912dd0cf1","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094110579","true"
"Ezenwa20","84637339","https://github.com/Ezenwa20","0x130cb4cda24b5c45eb7c80ba198d377d634c9d6d29c46aba94ceff4fa9d8e5d0","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094134084","true"
"manik0088","84637786","https://github.com/manik0088","0x05b8c49ff45e9a2d44feeaf3759f5078ae11fa1fe99f78fb5c9aeaae78d61601","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094179568","true"
"aryaheri","84638630","https://github.com/aryaheri","0x0ee5be1f5ba131b76551a460b266e9222890b0831ecc325051806758055bf2d4","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094176997","true"
"tryadicn","84641394","https://github.com/tryadicn","0x29657842b364b48ae8f7deb0b40599221c9f58c0aa8757c117e9e034a4e1f925","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094175760","true"
"huychristopher198","84643106","https://github.com/huychristopher198","0x02fc9593c87cc769389bdeb56355ad544ba6977edac415e1d8375cea5b087043","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094180349","true"
"duocterezi9","84643350","https://github.com/duocterezi9","0x2a8325ed3ff3f7c9bd3a5254d98e6a7e36e809c078a0601f61e8602adf9e5790","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094182732","true"
"irfanpigianto","84647379","https://github.com/irfanpigianto","0x16d7f489fcd87f6def047cf1789f12a8cbf891145f8569485b8f0bc778b5142b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170588","true"
"yubai12","84718551","https://github.com/yubai12","undefined","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085355266","true"
"aromzie","84794249","https://github.com/aromzie","0x0bd567a2a8dea8c0489746f71739f9b36de3339918dcf649dccd973df92b1b89","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094219196","true"
"feiyulc","84794514","https://github.com/feiyulc","0x0c6f2def7d3cb23ad4a20af0ba176d3ed32506fffc505d18853a58ee4e6553cd","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085274705","true"
"yujinboabo","84795052","https://github.com/yujinboabo","0x18ac7b523abe0d2bddd7b06646830a29a44bb90edb8df73c8af7013c68133fdf","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085719370","true"
"big1219","84795912","https://github.com/big1219","0x03e2649976bb20ccce099ecf2056096e69a7c66778266bf10d9698766651e13e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085246674","true"
"jonathanbscx","84799921","https://github.com/jonathanbscx","0x156b3b6800301f07f928e5fb9708b1bde8674821f50dd84be549db1044a5601d","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094218486","true"
"Mani678","84800961","https://github.com/Mani678","0x1014bf944a9a03155dad7f964ed650ded1d114016c1b0d27f87bb5012664082e","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094207688","true"
"Darvey03","84801964","https://github.com/Darvey03","0x1e826c29a815192c75a70e7d1597d87076833eb5c50169436a9fbf7b8ed6e2fb","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094194568","true"
"LivingFire1","84802249","https://github.com/LivingFire1","0x2d9671c8bdb15ee68181c0b1dcd591f90642be0f0fcb88ba744fb33b93e4e819","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094135163","true"
"veedominant","84802452","https://github.com/veedominant","0x07a0c5eca8a5ce3edeb9cde2d326f969891d44ab9d0a95b82750f818e902f259","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094235459","true"
"abimash","84802614","https://github.com/abimash","0x30487844900f161c306e9adc1e8b15fccbe77700ac0a5ae6ddcf82b122c14378","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094291045","true"
"Mathman14","84803072","https://github.com/Mathman14","0x2a20ab6cd1b58dcceb1ab627f6785657b709fe81efa0268674fc822a2646c2a4","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094233613","true"
"mannerblue","84805514","https://github.com/mannerblue","0x24e53f45102694f9dc3e9216da428d8e061c7d702dd54deb4ab27d73388ac219","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094223146","true"
"1990jsms","84805999","https://github.com/1990jsms","0x039b31d90d6772a4c880e51874953089c2d4798a2e9cd0e1e334d0c46efccea9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085421559","true"
"apexdew2021","84806265","https://github.com/apexdew2021","0x19c6500ac12d21349b9a0fc625d6744e17875d3144298203c6ccde118a74ee59","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094294582","true"
"XXXL-Hash","84819087","https://github.com/XXXL-Hash","0x1457d1c5279fccbbb3da311ba167d6c6ba77d9d0701f0dd1b23adf980e0e1aa7","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086645811","true"
"MENG1234289","84820277","https://github.com/MENG1234289","0x2ed17cd2b606d35ea34d3439a9e5d04c16bb9510ea85ba511d47e7b8f73dcd6c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088315227","true"
"laihu1213","84820761","https://github.com/laihu1213","0x25c7ba741b9c16f1d748d8c4b09bf9135dda2f5063b98d76485ea69d05f86127","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085724196","true"
"spryd26","84821035","https://github.com/spryd26","0x2846454c81d41041079260bb3fe7b23a978459851b238905c811d601177bd4d8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094166558","true"
"18Cygnus","84821064","https://github.com/18Cygnus","0x0dfd5e88ea271346f0ae8a3ed71fd59ff2e83aa0281b0b06a92d64b2d71390d7","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094204937","true"
"Mishter-J","84821305","https://github.com/Mishter-J","0x05c0e1dce25ed507bbe813e2ff396746fa575f98a637b01aa650b7b193a948b3","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094183533","true"
"anggayul","84821350","https://github.com/anggayul","0x2945fdf732b511c58ebc0972fc282410a8e9d433987491638ab186ba23677c73","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094182556","true"
"qifaysss","84821357","https://github.com/qifaysss","0x21bb7537999015191e08111fb5dd0a6ff07114cbab7985ef085ce8bcd86d00cf","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094182601","true"
"chenying777","84823262","https://github.com/chenying777","0x1235b1b8c7933e630e73c7520a1263e98ca8233239da6c9790da5880a878f7b3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1089433127","true"
"dapowes","84825887","https://github.com/dapowes","0x1237f30b3665e5a72b0a698ecca56909526fd619fdb7ce76d76999961b928601","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094116907","true"
"lukewong29","84826001","https://github.com/lukewong29","0x000eeb30c86116d829badba183e9bf5c2fdf9d1343928488c50bb3bce1107999","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085244902","true"
"yuanfangda666","84827851","https://github.com/yuanfangda666","0x26da95ea1ce81af01daab25d7cd56e3b3fa09c309c47bc58f637ee968b1cac0e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086482953","true"
"cecep1992","84828665","https://github.com/cecep1992","0x1a826840eefe6d78d479fdb79275f266b9d14034c986fca0c7802128198b7e2c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169319","true"
"suhaiju","84829702","https://github.com/suhaiju","0x2e16ac933f643860f4f0f90837b88f91a9f41a5be6d36fd2543e3b9109215490","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085747925","true"
"penns-hub","84830760","https://github.com/penns-hub","0x163c22515b2d3c9dc4e48d4a41769c9b024f66ff51df79dc00e73c726f45f8de","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094174651","true"
"chandanverma8","84832620","https://github.com/chandanverma8","0x1c3e78344b42d4f57cb042cea9af9582644412cf33b2f8a39a948ab9b41763ab","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094175355","true"
"pipixinya1","84833071","https://github.com/pipixinya1","0x04882805edda10d6f0e18df771f90d02841f607f411ad2f729a55697a79827b7","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085234153","true"
"tastyhadid","84835626","https://github.com/tastyhadid","0x0a1607a082499e2fb3065d32dd3f576f71e4802c5f349c2095b1bd897e0334b1","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169132","true"
"audrey-de","84838636","https://github.com/audrey-de","0x010bb91670c984896ce6ca7f110b90b5d8f1950d355d7b6c61c548a062ee8584","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094150935","true"
"captainphilips","84838713","https://github.com/captainphilips","undefined","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1099563522","true"
"yemobabs","84842771","https://github.com/yemobabs","0x2b4927a4d09015bd7d2583d60f403e2ee489e25c5738c579078dd7dfba292adf","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170876","true"
"osaat-eth","84845436","https://github.com/osaat-eth","0x06ddabbd2d3a0940bb50a7b071a6ea8db3a7737a5e682c155abf13fec0e3b2b5","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1089925906","true"
"Btggal","84850449","https://github.com/Btggal","0x18282867cc170774fe7fb5b9bd35001359da77f255f0d58f2fe2caabd43c8013","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094194141","true"
"aftermathdigital","84855515","https://github.com/aftermathdigital","0x0f10deed0f740b35f54305056272ce1a8d419f7434b33bf8955a8eb762a6bd39","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085873405","true"
"panchalanil","84864214","https://github.com/panchalanil","0x108df225e1809b655c5ac0762bf921a6e4d4a38603a45966aa1855eee36d95da","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094180218","true"
"PraiseOnah","84864242","https://github.com/PraiseOnah","0x2ddaaa261e3db4101dd3662bd77d5784b8ac84dea3abc8835f0076d1ec36deda","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169914","true"
"Kacharu121","84888076","https://github.com/Kacharu121","0x191c3343afb7a7a72e6a39f75fd2db6a2d34ec94efd4aa650dada6e87d53acb8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169625","true"
"Coolnimbus1","84895656","https://github.com/Coolnimbus1","0x2ae7f74c1db0bb5d7fad933c66cf6e488753a68dc88f07e390c3f80b45645728","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094140004","true"
"guoxinxin519","84897742","https://github.com/guoxinxin519","0x18c070bdcd6dadc5a16abb2a8b77fc6ee5b5f7b3312c7af7454a25fa0844baa4","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1090996106","true"
"fenghangyu1987","84904121","https://github.com/fenghangyu1987","0x1ab839363a7ab90aa630f5efec73e0aac734d9eee00be3e705d9deb82bd00291","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085568507","true"
"leckiesan","84909303","https://github.com/leckiesan","0x11471af0ad5666ef02cd704411025c0bac6ac297c8838b0d4d2657d14fc23a73","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085257028","true"
"Kamaldeen61","84919496","https://github.com/Kamaldeen61","0x214918382f1d6ad6d6f1b06d7c3e8d90562ec577b2ffd669518caa5c1a030578","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094219553","true"
"Gbajumo","84922723","https://github.com/Gbajumo","0x094e48196eb31efe9815813b41028f56b8e6ff4e5be5609e605c0db92a793fb8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094147612","true"
"Dipesh70-de","84930514","https://github.com/Dipesh70-de","0x1ec4e26bcd9c24cf7b0ec1bd5be1dcb3cfea70c97ea68290225522a7566604e2","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094199345","true"
"redisz","84932475","https://github.com/redisz","0x1a262ecedb49b4555f8e62f3fb8201f32cd4850e53cdec85b0ff2ea6b617fd5d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085253072","true"
"surya240356","84933238","https://github.com/surya240356","0x215805f69eb8e1732257aa67de9293fcdc905b6b37cb33f3513d4a772012e18c","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094333408","true"
"yezi1111","84954208","https://github.com/yezi1111","0x28e06287ebd3b05b0100df3a4a5c881f5b56ed0b5d4250041b570887f179d190","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085275942","true"
"Manishgupta143","84961316","https://github.com/Manishgupta143","0x023fb69eaa572eaf594a64589a9f13d697af49d8107db81e05ca9e8ac663ad34","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170066","true"
"shenok1234","84963419","https://github.com/shenok1234","0x094726049a3992d680c027f8f71f8b6621fa6817b210cac2b2e8fc515f761d65","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094202657","true"
"Origo2017","84965384","https://github.com/Origo2017","0x2d137b4c7342d2d07882aaa472a5b09fdb29982a28f571aa49426414335e5a92","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094191559","true"
"zengzhaoquan","84972355","https://github.com/zengzhaoquan","undefined","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085357599","true"
"Github-dev786","84976421","https://github.com/Github-dev786","0x1b4fec1703a372dc8f5474877d3ba84c7cb91d2c56b4fa89fd897341ae617ed6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169407","true"
"Michelle2021-h","84980173","https://github.com/Michelle2021-h","0x0ec96fd8c32264c1a1ceab096467ccb9ce31376244bff84e3a44b8ddf8759168","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094229088","true"
"ayodejimoon","84980454","https://github.com/ayodejimoon","0x056fcd1d470bb34f953d0486d0213b808e496c62562d0c4436529dd9c105c059","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094191740","true"
"waledayvid","84980804","https://github.com/waledayvid","0x12a9000e3abe940219cfe7cffe37c2d071c8d7b9ec9a434c56b01b205d2d51e7","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094193269","true"
"oluwashark","84981075","https://github.com/oluwashark","0x2d5b932191c619500614664cef95148ca949cb59aba9f3470768ed4d941282d1","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094194377","true"
"pparida08","84990130","https://github.com/pparida08","0x246b6c67b0a6bbe7c514c416a04e07b45c13c92247b14b6f5f56c46f89853e9f","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094176615","true"
"n2jd","84999610","https://github.com/n2jd","0x21528ae368d1a884529e29349dbb8debe36fbe7729b535d5b1f05ad165c80fba","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094217565","true"
"yb360","85004609","https://github.com/yb360","0x23ed0342ab3864369ddf9904a7f27b897fb36006c55e897acfa019f84b9905f3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085293609","true"
"alfredokrnwn","85004878","https://github.com/alfredokrnwn","0x0ab23405f1eff036e7d85c140c90267928c451797f16e562e70d895624e6a4bb","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094178414","true"
"cicitz21","85019526","https://github.com/cicitz21","0x1f5e6569e3afe0053cfa17af759508b189f450d5a911f334d61fb2c32a4a8274","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170956","true"
"vanhai97","85029156","https://github.com/vanhai97","0x0d0cc4ba6f604a5fcd626ef7a3e264dcde815c5082571a8ff8897650c26e344d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094171335","true"
"ndkhuong3392","85029728","https://github.com/ndkhuong3392","0x1b52dafcd88ec7bd9a4d5fac3947e1bf0a2e9da3fc9d7e5921e36dce8c2ea076","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094290781","true"
"agdaalif","85032573","https://github.com/agdaalif","0x14bd7b0eb6399b010d3d4d1360ce7ed32f94d895625ac0a4f7f68824f7b09025","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094177946","true"
"rohanroni","85047553","https://github.com/rohanroni","0x057ff4fd71c012ecab91e3ff1297d2de7e525230df83714b6a9c930c14f2f958","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169219","true"
"sain5","85048873","https://github.com/sain5","0x2d3335b9f2c2a9deac28f457391063d3cbd8907784f2d0a68673504935177e17","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094197637","true"
"honeuf","85049061","https://github.com/honeuf","0x03d841acc1b66c596c3ccacd235dc84eb4560434a4988e1a70ae439fbadb892e","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094198311","true"
"ack666123","85050243","https://github.com/ack666123","0x28e3a70829364b902963eac3d7350225e1430f494b5fffee4f03a868dc1a22fb","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085622638","true"
"794517899","85056629","https://github.com/794517899","0x3010f0ee0d07738fdec4f3a02a00e07e68ea8b2857ababaaff3a6397841ede4c","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094214562","true"
"aijia158","85060548","https://github.com/aijia158","0x136d0aa704c1f3d99bca133b857026ea47f34fd6293fc16e62b7c763a34f0593","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085630712","true"
"xyfyn","85096547","https://github.com/xyfyn","0x19c51b7b5ca57f1ff53cfcb9000dd15c016d18250777a16b0544019fa545a705","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086901367","true"
"hassan45-c","85118427","https://github.com/hassan45-c","0x1150f54458e8c2d4038b45df34b2da5807efd3b14fa2c6968c1cc33d376a6281","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094220998","true"
"memepolo","85125072","https://github.com/memepolo","0x0388013d299d0affc9f34be165fc8b5accf8335c947efc56f49fb5704f090e6c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085242918","true"
"yao08ying","85157126","https://github.com/yao08ying","0x1bcdb1cc79f71ff015c05004513fb17399386b954e7caf807befc5af2fca497d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085315616","true"
"lun388yu","85157379","https://github.com/lun388yu","0x19e601e35f6399248931b0fccc78cc2ededc0ff10ae64e42176bcdc4e17a01cf","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085319217","true"
"mengxinglin","85157586","https://github.com/mengxinglin","0x1d49d01c6a1cfeed2f60fd2027cda50e9dee1991970d5e5979847fb2571a54f3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085322829","true"
