user,userId,userUrl,publicId,submissionUrl
"skozin","1699593","https://github.com/skozin","0x2cf4af9834f76d04f12fd993f6c5c40a2e538f950dfadf45a0e618d34234f1f8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086680043"
"FernandoMartinelli","1703258","https://github.com/FernandoMartinelli","0x2dfbd111c8aa972553b2924e5aa02143865f25aee464e1567066657faf330fd3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086001065"
"martriay","1703831","https://github.com/martriay","0x305aeb82e175558dc4e110da223057220371de139e459e39b782aa7ea8a3c6e1","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094168043"
"olivdb","1734245","https://github.com/olivdb","0x006d912277af42068903a64c40d50abf6ec71c251bb658a8879c244b02562bde","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094290596"
"lucassaldanha","1766440","https://github.com/lucassaldanha","0x090ec34198db6251dd7fe939d5cd2d39f96fb1065ecb25820ed174247ab3df41","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085142649"
"NiklasKunkel","1817533","https://github.com/NiklasKunkel","0x2a876a5ab7c44cb0314bd4f026f4571afdcb723bb5d0ac85dbc32fb61d7ee7fd","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086190731"
"Bidon15","1822365","https://github.com/Bidon15","0x23593436ee7ed8d7e0577778d9f6fb8d6caf4ce197f25adbc20ccf510666bc67","https://gist.github.com/3e0f009eecd420c2524580808a76ae75"
"gtaschuk","1857611","https://github.com/gtaschuk","0x074ade887a8b38a85b0c4709f8b8e706a762724afb5650c85d30a52908fc9c5f","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085177914"
"DaveAppleton","1858302","https://github.com/DaveAppleton","0x0d537cc28bf5074e335b0476760c83c5de9c9e456ed5a301c4f2f5406d7171fc","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085411369"
"ackintosh","1885716","https://github.com/ackintosh","0x071a2868730f16f61399f65d679754057b394702a5d46973cfbfca73b17d97b8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1087140892"
"ggviana","1886249","https://github.com/ggviana","0x09a94db009cd42b87bfd80299608dd729319634c13b5e9af987a2e86e652f632","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1089382428"
"madumas","1889667","https://github.com/madumas","0x2c8efc2b46cf2b6f84cece39c3b7cbe08a46d8f45786d956ebcb214d5416ed91","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088537505"
"mkalinin","1892772","https://github.com/mkalinin","0x17f430ee2adf7ea9b88c5ce1ee060941ad4f7cf1427f1d351f20e1c01bb214f9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085840587"
"snario","1933029","https://github.com/snario","0x189ea64bb24ae74a10d2a75d2ca97e591b375570e9a438386b3d6d2133d3d116","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086397517"
"crazyrabbitLTC","1938013","https://github.com/crazyrabbitLTC","0x15dc82b5806c0b6190a6c8b8bf9fdc59b7bbfcab40950efc3e83b11ac2340772","https://gist.github.com/ee29cf5123c9d783cea762f2a237ef19"
"jpritikin","2002771","https://github.com/jpritikin","0x2432cbb607cb2e82b8140e9d6e92e0e4267e8b01c0f6867fe773ce60e8a77352","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094321734"
"cfromknecht","2013993","https://github.com/cfromknecht","0x23f8972c076853d9f0800fa819f177cab2fc4d23dd85108d6beffe31fc5eb232","https://gist.github.com/448d455bbfc80b185de31b64b7f661f8"
"lbertenasco","2036780","https://github.com/lbertenasco","0x2df6b0fcbf5b3c56cb42ec62ba2ce44c4284335db4f55e9ece6eb10536e13386","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086113159"
"moeadham","2141397","https://github.com/moeadham","0x077e8cc5ff5ef19579929141acb195215e5dafd41117fd03d5b9458eda3e60f3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094147291"
"TakaGoto","2207908","https://github.com/TakaGoto","0x119249bd1d6b8b077944935b04488b8bafa6c3978bb59eb03f66554f9d6897d4","https://gist.github.com/b8ca258ba35b1fc85ab7693cd028bde6"
"chrishobcroft","2212651","https://github.com/chrishobcroft","0x0ce8cce43a5e84c99ff3c3c5d2562fd21e0f5722da9916a57ffa4517041c512a","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094333665"
"arosboro","2224595","https://github.com/arosboro","0x2866db76a244d649dc1c514163ca071e02f32898bc0dbe193ad9f4e6a20136ab","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1093643413"
"kelsos","2269732","https://github.com/kelsos","0x2413614b74bd7fce5237a7ef6b09959c05a486a37f655ef6e16cce94de9e8b52","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1090735279"
"sche","2284385","https://github.com/sche","0x2b59813bf5468b33a4d17e2880676975107d0875376e319001562a8fed447c92","https://gist.github.com/7d13909dad3d2a2b59453907124ea633"
"409H","2313704","https://github.com/409H","0x2c3a7d8ed043aa3a97930ca1b39c3159bdded4b5ed4a3098aa469bc1de44faf2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086901874"
"anxolin","2352112","https://github.com/anxolin","0x1f3ee6647fc5e3756d8037ae5dcfe137df5acf1ed88533ef2c4ddc3df914a87a","https://gist.github.com/db0dd59a247d101aef25f7678b7b5e4a"
"brianmcmichael","2374718","https://github.com/brianmcmichael","0x0ec5fd011ab4ad2b295ccdb731c8862a3d62031cf0ba51ac852d7d0df6178c21","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085426414"
"SebVentures","2377687","https://github.com/SebVentures","0x0e1fb2183c7e3fe2bb6393950b752756f28312b5d5f772a106e054fa8d86c988","https://gist.github.com/ac31f3d4ec537ea451a9b45d0876d6d9"
"NatoliChris","2398372","https://github.com/NatoliChris","0x018cec9365d6695b282464a693f08b1c119b3376ee229a4ec2757abf0ec3420a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1087085212"
"garethfuller","2406506","https://github.com/garethfuller","0x06dc3335be8ec221350a4448871474755dcab27a934b9acae68ae9b9880c3141","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086063759"
"charlie-eth","2455739","https://github.com/charlie-eth","0x1e555a92dc4dc60057daa26836f190145844d28606686465c9e8a1b71d83d1c5","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086201617"
"corpetty","2460145","https://github.com/corpetty","0x0e259a05befc251bb6612bea36f7dedad8f4866a5319a0d2ca0fb4207816510b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094072659"
"gregpassmore","2468045","https://github.com/gregpassmore","0x18cbf4c11e662b5669570bd98e8cc76864680240b63d51abb7d43361354f8e7d","https://gist.github.com/ac09eb24f1ec8f94e82f7293ae19f6b4"
"nventuro","2530770","https://github.com/nventuro","0x0e9e0a36bd9521b78178ee6b8976de00e73bbb473f86672e8c5268fea081c74f","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085939084"
"kmbarry1","2636663","https://github.com/kmbarry1","0x260d7c74063d6592c8f31f3ace2f8e9d6f073cf8763833530e11167036f2dc67","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085360004"
"chriswessels","2657600","https://github.com/chriswessels","0x2083a312df057283cf3382b8d9a5383bc2dabf4f0cc90997d9cf6ddc1578d179","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094306798"
"apeir99n","2699158","https://github.com/apeir99n","0x0b1b2ea6a654af0322be89547c1ba1302960a7486a451497367b4e981ccf265c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085762172"
"MDobak","2734261","https://github.com/MDobak","0x1e16ef6de41e3f325930d9f7479d91c3658114065fb63c3538b846095ce24a03","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086959339"
"teeolendo","2772900","https://github.com/teeolendo","0x1cd5f59469ed3597cb5973ba2c0b4fdf41752c40159ef8f97d2dc334fa212d18","https://gist.github.com/80dd26da476eba50f9e7a7d594cf1949"
"mdtanrikulu","2774845","https://github.com/mdtanrikulu","0x01e17ab34a6fa8c861461046ccf5d77d8445e4364f179e5edad56502027a9292","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085326616"
"antico5","2818438","https://github.com/antico5","0x024163a7bbfe1f02ddb5cfcf138e97b2d7e4a86d7f9f4abb2ecb0e8559d0e30e","https://gist.github.com/cc3343dbd16a0047a27b2be860834f94"
"lollike","2828966","https://github.com/lollike","0x04d861bd932bd92c6b6dd000fa4cc581974a1d5ae26f7d832762e1a172bdaddf","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085868065"
"siladu","2893793","https://github.com/siladu","0x2f9d7065b7d448ff72e564c762bde9e04a985d82acd2c9f104f79caa05aa36bc","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085140236"
"rmeissner","2896048","https://github.com/rmeissner","0x12785e3fa1c16defa292f5a401ede2204c3e3302dd97beb06c8883efcfaabfb9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085545584"
"rolfyone","2967240","https://github.com/rolfyone","0x1e90ffe1fea512a96d3e7881651426068ce18994577bc4ebcfba264b52adac64","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086941316"
"horodnicdragos","2974517","https://github.com/horodnicdragos","0x1e4da1739f79c9ba48e4cf2935cab87b7a3bcf0b90e7f511588783d2d5d8744a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086606619"
"alejoamiras","2982991","https://github.com/alejoamiras","0x1a7382e98af2cc3cb4f6a726a480598a6b1143d4c04ce7a93f1b98bf012fece4","https://gist.github.com/7faf18978a47e395cfbb8dd4d63eca71"
"ralexstokes","3113781","https://github.com/ralexstokes","0x2625f782c380bbd9c6bc086d231b2ed1321c74e8f4fbdade9ed70a343940924b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086309070"
"blacktemplar","3133334","https://github.com/blacktemplar","0x096d1c558896f36683f7b9277c63c5add8fbb7173e956e24e4749458ae45ba90","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1087230027"
"JekaMas","3192700","https://github.com/JekaMas","0x0f887e3745061bbec2d0826a8585f711f0615b0a2e6cd8e47d9ac269a9df47de","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088415767"
"gballet","3272758","https://github.com/gballet","0x270abea6a4fcad278a29edead5d7ab9ed01bc9c396e78aa8f8ebea892847cb82","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1092592647"
"fernandomg","3315606","https://github.com/fernandomg","0x271e6bbe530cb8c22d31c75d7ed9605c857e38dc501de2b34b51b9a9fd6d3c6e","https://gist.github.com/946d6c5fd81247ffe3cee54417cbadab"
"ramirotw","3328006","https://github.com/ramirotw","0x0fb835e71aea02ed5715dc3e5b578d55d3f4969af81566a8a6c47df7758f3a69","https://gist.github.com/825a6d37b40858be67c1646863d124d7"
"detailyang","3370345","https://github.com/detailyang","0x2a1708e0ffdb474cafeb5d58ccf90871fdb92dd2749fa96f7a10f0912235f83d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094072089"
"tyler17","3388550","https://github.com/tyler17","0x152cea97dc26b492026c1b2b381299c04c924c9cf1a639b0d18a4eed8ca50381","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094328067"
"ChihChengLiang","3391420","https://github.com/ChihChengLiang","0x2ab78fd97ae102a36c043f9d5a16ab37527baca9fa4e061c1eac57db584ca202","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1090322136"
"evgeth","3392569","https://github.com/evgeth","0x0ec5cf2ab4e708fe0a7532d28b4530b56f6b6413b287da4141aa3090ad2265e6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086561999"
"jwasinger","3411040","https://github.com/jwasinger","0x170805ef85aa710bbd9cdf4a64dd687cad67e79d0b2fd5f1965048f5d3f9bc41","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1092510828"
"ArnSch","3499830","https://github.com/ArnSch","0x0e1a29dfef8394ba630de4eec26a4f12e19e8bfce3362edbb7d6e3045ed460e4","https://gist.github.com/90809c00a591905164b4d7578211a054"
"asn-d6","3611450","https://github.com/asn-d6","0x13f45e43c6042d7e990052529c0d71cc6ac8fc6be7e6e03aef68cc33f3729d26","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086657459"
"vshvsh","3624893","https://github.com/vshvsh","0x18efdecc237d1a719fbe8402672c7baa3e9f1d9996e0c0f362fdb51e4db901e2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086588634"
"davidalbela","3659067","https://github.com/davidalbela","0x0077d49144fd78d25e9a6e724b34c16568f8fe1cd24f657fb5369650ec6b2e3f","https://gist.github.com/5282733dfc0f2c773e366bf52821794b"
"rootulp","3699047","https://github.com/rootulp","0x02888f73b3f6eabee8e2f6588f5580b79bf228b088d1180da4807e2e8b9b70f8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086309863"
"jgresham","3721291","https://github.com/jgresham","0x28c2141bbab8373e1b09e1d9a0b042430c1e15727428ee38085c7d68590319cb","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088125462"
"NoahZinsmeister","3760414","https://github.com/NoahZinsmeister","0x1d974bf0e024f8bf61ba910adacb547f48465971e1a79ee99da70ce1cd48f40d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1090349320"
"TheRyanMiller","3812035","https://github.com/TheRyanMiller","0x1bfb1029bdcf9cbf6836a081aa785b80cf5728854aa5c327ef40e45d83fb43c9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094154128"
"rootial","3824034","https://github.com/rootial","0x1b1c3d92e0ad7e0487b8e30404ce59bca58e7adf850a3d7672d7c315686b9fb2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085304236"
"rej156","3833339","https://github.com/rej156","0x1ae2b29d803a8eb431a46b173c36a182c0014ce4b8f4b267968a061c0bc4f96c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085140951"
"fubuloubu","3859395","https://github.com/fubuloubu","0x0fbb578aca0821290da95b95ee792049288be8145d389a97332ff5d6da595b74","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085140801"
"lmcorbalan","3904914","https://github.com/lmcorbalan","0x2c8a28ed229bbeb791d6469db04c382172a89237606857d13e938f646e218d98","https://gist.github.com/3e1e8424fa57dc703f808598bf881d1b"
"gabitoesmiapodo","4015436","https://github.com/gabitoesmiapodo","0x1cf6c49656c347861bd2b3cf1912ad44b66e973b355d28972c0f1b285e0288f0","https://gist.github.com/308b7c8f829b8a80f6b06d81655df2da"
"dangerousfood","4099038","https://github.com/dangerousfood","0x10607c19bc327ce13f43a9230896c92435e07345ee455e06a49e2db8694b3d74","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086639662"
"joeandrews","4138549","https://github.com/joeandrews","0x1a4261f583f4427bbef5e306ebc95957e0d5f95291546e3965cf31ce1731faee","https://gist.github.com/95e7a6cd5972ace0085f8cb334c6089e"
"exrhizo","4206097","https://github.com/exrhizo","0x09f300cd9fa1d826d4c555dc03dfc84b3e9cbaf3d12fb8fb7a91c2084c1af7b6","https://gist.github.com/8a64a33250780c8409ee6b89d2dd2f16"
"nlordell","4210206","https://github.com/nlordell","0x0358240d70494298326996abf82f71b37c3d25f6e7f8abe0f83f0fec4ed91b63","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085602569"
"dconroy","4235274","https://github.com/dconroy","0x07d3e5ed1c93e19e7409d98bdf8b441fc17ca8d16af9ae2669ef28a5367d058e","https://gist.github.com/336799e2457e26467e8916bd5cfb6f9b"
"Destiner","4247901","https://github.com/Destiner","0x02e058d91ed0192988b7b761cb4c95e1dc6d701279929f1e05eb034159d338f4","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1087053554"
"jonnydubowsky","4249086","https://github.com/jonnydubowsky","0x0f0c2d674c0978e82ea0ff7bc8647150c67909c9956b3ec6a2be97d1cb9ff193","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088356888"
"henrypalacios","4270166","https://github.com/henrypalacios","0x06b87779b00e795d8bca7b24a50f33f04d5d97ad781916bc58b7da10114f335d","https://gist.github.com/a4f6275773cfa68a00fa369462859337"
"nicosampler","4376509","https://github.com/nicosampler","0x1501eecd5963a172796418108ced798c2a834eb881f66bc2acfaeb5d74c7ee89","https://gist.github.com/3024bcbe2094deb008569e89c0d4289f"
"kadmil","4445523","https://github.com/kadmil","0x06d26050a7a9dadb30d10216dcea813a88a3ec5865c2486cdc9a4d7ee8760574","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086398623"
"michaelsproul","4452260","https://github.com/michaelsproul","0x254160ff501bbcac83f2076ddf93396d0a80ce987d146fc0e582743473b0ee65","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086402108"
"recmo","4532328","https://github.com/recmo","0x2706ecbdd667ad6a752eff5e7687402238367b845178009994e70b272ae5f303","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086447687"
"banteg","4562643","https://github.com/banteg","0x2a845590daec76aaa8cbb5efe5e6f20755c5a5ee2256b005b466656ee089a0b2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085357518"
"patitonar","4614574","https://github.com/patitonar","0x219ddeafe53416d916d78470eaa49457bdfdd91c39c222dd513f39207bec77b7","https://gist.github.com/af8597446eec1cf41b276da852415fae"
"NicolasMassart","4677568","https://github.com/NicolasMassart","0x2e95af3342be037467095482fa41f6c2e322d8ba6a5de68010716c567c9837d2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086659520"
"RatanRSur","4733314","https://github.com/RatanRSur","0x0fca90f43210ae5f729d059482a65498afa030337b55ddcd60d6837c9a6167d4","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085158915"
"tarrencev","4740651","https://github.com/tarrencev","0x200a9a6498ac0f2a3a6e557f5a4333a93400c9fb71639eab0bf30cfc7d48d65e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094116642"
"douglance","4741454","https://github.com/douglance","0x1f3a80b3b121edbde81626059bfd1dde4cc30934ca0584aec3f1024eb6dc8692","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085869233"
"kolyasapphire","4752441","https://github.com/kolyasapphire","0x09952ef4c06759d38562745a00c56209cfa37058de56d22d8a2ebc0fa2cdfe32","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085767806"
"johngrantuk","4797222","https://github.com/johngrantuk","0x096981f47d62827c47fcda9c897ce61bc4c244dae24b114c7020131d411d321a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085714053"
"denisgranha","4806080","https://github.com/denisgranha","0x2adc0ec18d4a9edc35d5c7577cf58601705ddb6f1e94ab05db4873321d2bf889","https://gist.github.com/28fc59f01ef7e9efa72a7e4de438054e"
"giacomolicari","4820738","https://github.com/giacomolicari","0x018f639f1a00e1bc93fd10fd59bf9b8f066a693f3d1afd53de966e29437d92b6","https://gist.github.com/97d80ecc0147a78dbd6ac0cea7826dd8"
"barnabemonnot","4910325","https://github.com/barnabemonnot","0x1363196c64feb21e4fa00bada04087c44270dc1646536daabb8c6b6e9e2b32e2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085141649"
"b00ris","4943570","https://github.com/b00ris","0x025b5cf03f8260d799f1a79e85c9345c3bfcbf2b2c85c86d29beae42c890ffc2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088412794"
"pedrorivera","4961012","https://github.com/pedrorivera","0x23e02ccd8b872ef1ef02e101021cc448edeee0f7aa7f802fb330eb853e53c9d9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1087922694"
"musalbas","5038597","https://github.com/musalbas","0x1bb2c9743390a1ad1118cfb8355020c68ae3401429abafe8c7150266ef76cd62","https://gist.github.com/977503cf08879c7a469e3ec1c5820396"
"mikemcdonald","5049108","https://github.com/mikemcdonald","0x0bdd82e4c821479949a4d6a631a18f319a8875ea45ba83409c44a6d4a4faabe1","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085146088"
"benjaminbollen","5057507","https://github.com/benjaminbollen","0x1d822c2e4a92b4a5267e44b1246a28e3d882c47c14a3793414085a1b6966d1b3","https://github.com/element-fi/elf-council-frontend/issues/724#issuecomment-1094345342"
"yabirgb","5068010","https://github.com/yabirgb","0x1cfd52e521aeb82cb75ffa99b152a57e5acc4c80bc845f5b06d1a31adbbc4331","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086163427"
"realbigsean","5160426","https://github.com/realbigsean","0x07b0ac82f824806d3b3b90d88f29d87490a89f62f4c2f4573e2bf627625718b2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086201630"
"edmulraney","5167260","https://github.com/edmulraney","0x2774ec8f928423f8ac6f430e278a14f9c22769e86fa35f0b38d95a0de07fe7bc","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086125170"
"roynalnaruto","5194933","https://github.com/roynalnaruto","0x03cfbb7015696844976d28792a75a181250545f30e801d8b545538ce4a1326a8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086639352"
"AustinGreen","5200555","https://github.com/AustinGreen","0x0f2cf6f9fb15db3766c98b3c6ce0d8f8e7b1affff802e022b6f4dc1c1be6ff09","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085170542"
"adamgoth","5225766","https://github.com/adamgoth","0x1f6314a81dcfca84c935d5ab0307436919d0f992879215754c2c4654f0d05144","https://gist.github.com/b7e0238a2de6a4d4bfdd5f9bebf15611"
"mrFranklin","5235904","https://github.com/mrFranklin","0x248d6b84dd53653a43b3f4ff4c869ee6a45a0b95131e75972f08f1ca979b33c8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085917175"
"K-Ho","5341583","https://github.com/K-Ho","0x298d1799effa3f186c6cc9052897c8ba61f176485be08e75e4a49822d0cb1f51","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085272935"
"everdimension","5347023","https://github.com/everdimension","0x05baa67af0201cf90f07237b4fcd77ff375a391f705d31a007802a92c480a950","https://gist.github.com/c2c0c9afbce47100aa2a3bf932ff2267"
"thelostone-mc","5358146","https://github.com/thelostone-mc","0x2d5a9d3c76443d8ef64aa7ab98bb8525e624d4840c212fa11b3e5c894797ee02","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085146703"
"bford21","5386588","https://github.com/bford21","0x1eced39bb19bcebab36d3d0e749374e5854c4f6d470c23df4c693ea3c8105161","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085361338"
"zzmp","5403956","https://github.com/zzmp","0x0bee1d71889585d2caf9445fc3d6958e7d1ef122b15e0667578913962071e4ad","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086744569"
"wildmolasses","5423313","https://github.com/wildmolasses","0x17e7a986a66334f960409fcf4c3d7d86680274d32216bfd409847bb1ed10fd2d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086372337"
"LeilaWang","5442376","https://github.com/LeilaWang","0x01fb9ce5811c504d860190b6d5e532d61c579bfb1dfd2da421b39a7e81c965a8","https://gist.github.com/d1935d522cf42fc10222aee87a7c76ac"
"JamesLefrere","5450382","https://github.com/JamesLefrere","0x3001bc2d405d492d96a8c0c211cb7aee8b0c9b6047cafaf27f0b0ab7ab42db13","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085544084"
"rauljordan","5572669","https://github.com/rauljordan","0x0bc820666b1ff2ae5afe5dbc8009bfae900cb8d307d4e96a09f0f503e8a0e07e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086163379"
"Yorkemartin","5619220","https://github.com/Yorkemartin","0x07d8ba235f75057572bf8fd1396b2b2d582ef539af70443083f1fcdb620c14f8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086646209"
"f1lander","5679878","https://github.com/f1lander","0x04f601d61b672dc81fd1d071f5e4bd5337737a67849d4123775730080d024799","https://gist.github.com/d74e31c40570f482de4ee65012665827"
"arielgabizon","5689834","https://github.com/arielgabizon","0x298ed1b025d79f153bde4b99f0e7261246d065d2c621e8243438d3522e20d3fa","https://gist.github.com/a0d03cf9ea63dd38901843eb7f044ec9"
"charlielye","5764343","https://github.com/charlielye","0x24869b7f37905e5d6846e5e4af37a083023ee1fbe8e220138802132f776d46ce","https://gist.github.com/768edccf3838793c543184056a6f67e7"
"JFrankfurt","5773490","https://github.com/JFrankfurt","0x127bf6921270d9b79392502210e5210c952318d237006dae1ea019210d0e77ab","https://gist.github.com/b6f58f10b4eb37eec69e4d2c6eaf025c"
"jbowen93","5825193","https://github.com/jbowen93","0x1baec5f9366d3598f6692cc4b34846c386f0fbd5569333849bdf89d3171b5eea","https://gist.github.com/80bff3d3b29f5cd3aaff3ef09cae05a3"
"shayzluf","5848741","https://github.com/shayzluf","0x1cc8eb914b37050a5758932f7f180a89b325e90e9a90e5e3041e36fa87b309cd","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086538382"
"usame-algan","5880855","https://github.com/usame-algan","0x18f961ef0f4fcd3d03822d029926021a7699e82a85aae868359148f2aa07c880","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085576758"
"gdixon","5897836","https://github.com/gdixon","0x2ca2e9c511a6fa4a940faee89311c9774eb4b5635f2d45c12073f785b9dc912e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085150858"
"ankitchiplunkar","5904910","https://github.com/ankitchiplunkar","0x2a212aebcb78629e3d3327bbce97bab8e5d76caabea806e88ed2399c5f43ef35","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085215182"
"salazarguille","5948309","https://github.com/salazarguille","0x2141f11b8ab30b43e13fc1c31dd07d86645c7491aa1f1898fed1eb9ef5104a6e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086398315"
"cheatfate","5955411","https://github.com/cheatfate","0x173dbb287269bf9d02b83fa587218563144c53efa97f17471ace4bd49648e02d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086776074"
"rjl493456442","5959481","https://github.com/rjl493456442","0x2eaae106975b5fd5717ac8b50baa34404b9699e2a3a9dcdeeb931965c3a36711","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1092472588"
"fiiiu","5984305","https://github.com/fiiiu","0x099f772b5d338093d23e877a811979706e4a9ac3832bb94a5ea2eb22b5c364e6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094147979"
"PlasmaPower","6006498","https://github.com/PlasmaPower","0x1c4ec74966635025d3f2d5748a0fd6e41532929ce7b673c2c0eb870afcb96e66","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086767721"
"teghnet","6050167","https://github.com/teghnet","0x12f05729364f07931c4dea7b1e6814d7a1e23ee52d2b8e558b5246cbc553485c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1089002193"
"storming0x","6074987","https://github.com/storming0x","0x0f61e7928de2c89544268bc288a04ce48e8578e116bf702efb9446e7056d809a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085406302"
"dankrad","6130607","https://github.com/dankrad","0x13b0ae69f218a72a008617cb82a03c8c25ee684cb3fe4424fc7ddd0d6fb420ba","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1089421010"
"krogla","6272279","https://github.com/krogla","0x27fc6b10eed28e5f25376a995a15c336e97ef74ce3e5f184621afa4e768d3416","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085751327"
