user,userId,userUrl,publicId,submissionUrl,commentId
"Reechy223","70750617","https://github.com/Reechy223","0x013c96879a7f77f2878277650a1a852bd9611ea2a308ed2b2ff59174dc5206d6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094136625","1094136625"
"Hiroshi0601","70789047","https://github.com/Hiroshi0601","0x0663b8d1a267b06959b79e12c54601204144c023fa0efd6e6228c9949296ca0a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086559416","1086559416"
"afosco","70868323","https://github.com/afosco","0x24f7808abcb98dff988dae9fbdff4ced372cc1827de848590ddf7c39913571cc","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169070","1094169070"
"petrovich22","71099744","https://github.com/petrovich22","0x22942f95f49cc545b8b120a9f796763919532c0adafd08be27c8e4bb40626b5a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085570876","1085570876"
"anchovy123","71109358","https://github.com/anchovy123","0x19240ee2f13ed1b799e4c9567f882a3df3cea1c2193b5fc7fdbce93e1fb6292d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094152094","1094152094"
"maizikra","71336240","https://github.com/maizikra","0x1f0dd102eda68e6c21aff99332e22dc67e4b0668311161de6cae15ccafaeed91","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094131134","1094131134"
"vinkelav","71547064","https://github.com/vinkelav","0x2e4d0d05995deba55cc5d8ad579bff7a1908f2b518ff4516c89b3147a46f4e01","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094134257","1094134257"
"avijit234","71703343","https://github.com/avijit234","0x1ef7b97227345f3a61c381080ef94345264b1fdfe9833a775188665cfc55ff30","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169759","1094169759"
"abdullah1803","71704007","https://github.com/abdullah1803","0x00010c4f0968f4fac36baf6cabaf00fdfcf111e58ed458a26a604f9ce0a32d90","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094113836","1094113836"
"Developer-piyush","71705154","https://github.com/Developer-piyush","0x11af058e34a41f8e00c5b047c73304781dee5bda3f647a820ec3e3179d5617b8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086221434","1086221434"
"ali99401","71708635","https://github.com/ali99401","0x0035d3871906900b22e4b76466819a7ec6bf332b56adec0a90b45c71ba405592","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094177053","1094177053"
"RamuSriram","71754546","https://github.com/RamuSriram","0x1f55fc1ebb5def7fc7da4edfd1801065fa6e292f5a7cb1faeaa9fe4f41f2d080","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094178379","1094178379"
"Alexissjb7","71897460","https://github.com/Alexissjb7","0x2572d3c2b0674b88c06051aaa94966e0358aba6000ede28e748a53650e514f47","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094134949","1094134949"
"BILLAL46","71929778","https://github.com/BILLAL46","0x22ca5eb3210ea0c3c0cee56492cf61eb3a3a83a8f99f48cb382460ab4beff26b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169675","1094169675"
"adamphan55555","71970764","https://github.com/adamphan55555","0x21f72bfff98d834532f859f9600c4b6ab8c8d8f66831b9ce5f53294648807582","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085331560","1085331560"
"kenzee4real","72037109","https://github.com/kenzee4real","0x026b2f620d1f8e3a388a5979749cbb5689408d278dda225c0ef17bae0f58635a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094143551","1094143551"
"sinri12","72038993","https://github.com/sinri12","0x05ee607668981c32f00c8c33302b067805d4e04cc2a36111b55e011878714d6a","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085892752","1085892752"
"ryanpratama-code","72220361","https://github.com/ryanpratama-code","0x0b6b069e477c9b49561dd8da140901986a3a60445d8c1b0f9432ce628379023f","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094120991","1094120991"
"toufiq0077","72338852","https://github.com/toufiq0077","0x2cb33df7a6bcd1729dea1f84bb5b035348f81308b3e587f7b6f3153c532289ab","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094292507","1094292507"
"prithibe44","72341106","https://github.com/prithibe44","0x06136b5f10916293ef88070e623a6b75b2e68cba35037bf51ef9bf5db4d419e9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170331","1094170331"
"mitox28","72369723","https://github.com/mitox28","0x1f0cd8993e441f9df9f185ea539df36b7c19e886d3d234f68c1434b279c81bc2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094171370","1094171370"
"rpdb-ops","72379421","https://github.com/rpdb-ops","0x0db99685d3772d39955ebbef7f9cd8a4089ad3e44be9546e4f36f92684c35d81","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094112912","1094112912"
"karbafoo","72601385","https://github.com/karbafoo","0x02240cc4f1a41f5b5347f05e853b18a57cc9e4242d30987e89a3e05355b5e181","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085408282","1085408282"
"gongadaakhilkumar","72605300","https://github.com/gongadaakhilkumar","0x12ddbe5447cdd94ce28b66dc4479ed895023a9968fa419ce30e174174ba029cb","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170497","1094170497"
"hung840634","72645376","https://github.com/hung840634","0x11ddd95a0016a2be2292c32158e43870fd1d27866a9fd9d5d01005c213a244f8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170506","1094170506"
"Kimkim-cok","72686458","https://github.com/Kimkim-cok","0x15248d3b3b5f36a3ca55030007c01a2ae2ca8b107243b88e666447f2e4b0ebac","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094112227","1094112227"
"mahbubz234","72689186","https://github.com/mahbubz234","0x050ea550f63718359cf0d42bf6f9792e64c3bd6de90eec1a023774f5150a3a4d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1091115673","1091115673"
"sanimmia","72694180","https://github.com/sanimmia","0x1fcadd1adf8df904b0283cf9eb0c5719471500745ef6a1d32ab09a609194bf93","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169514","1094169514"
"phantohm","72711505","https://github.com/phantohm","0x1abcfdf960c139d21b835a48ea0426cffa4f9bfffa141c19d2870204dc1ee5fd","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085180646","1085180646"
"pwill12","72789027","https://github.com/pwill12","0x10a4ba67f4ff00177a975160803309608ca1e9991aa5e6055c4336dbb1345168","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094163645","1094163645"
"presh69","72789393","https://github.com/presh69","0x2e110c44a3edcb8ef3845f912652789156ff479d93d4b73a6010c2e625a6cf32","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094137854","1094137854"
"eberechi10","72891477","https://github.com/eberechi10","0x27cb73b8be8babf4c8042f9c6bee15b0395636b8a85ec20fd70e39b0edaaaa55","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094146617","1094146617"
"azimwenn","72920970","https://github.com/azimwenn","0x1ec20e67633d490718c26bda1b9c8cbecdb19f328a51e903f8298e7ddaf408dc","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085236829","1085236829"
"cocosnw","72933324","https://github.com/cocosnw","0x2e15b7bd4e1ee0917647147e0e3a3b37ad513c92b96efdd5f4fcdcf04668a48c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085886183","1085886183"
"cnn888250","72933415","https://github.com/cnn888250","0x1ad994668b402f641515d1f30f45b9fe6c7307abf756d4fae66e94baec2a0d49","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085368878","1085368878"
"qq1903909393","72934543","https://github.com/qq1903909393","0x2c215f030ea52124738da4fdc8a67e1ea1cf6b6840e4d429ff5b8d76d2d8aae1","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085590595","1085590595"
"luffy460","72935019","https://github.com/luffy460","0x0477bc7aa9a6a127c77bfd802e0eb20e298e6db686f088f5aaa7641913a26022","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086652275","1086652275"
"muhamad-ramadhani","72949170","https://github.com/muhamad-ramadhani","0x0f25ab9492f9f3ac441f48987689e6ac34ba4940bd8098b8716e67c63fee0494","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169174","1094169174"
"hyh150","72951995","https://github.com/hyh150","0x1aa4d79c14e8aa5a9ea969f311ac23f9dd983be285f4f432d13ef071dfc0bebc","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085261520","1085261520"
"lanlan66","72959983","https://github.com/lanlan66","0x24547fbb707b817e764bcc4cd06b86c8067a0784492700a3087b0f43eb43854d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1091766177","1091766177"
"andajun","73016595","https://github.com/andajun","0x08b3a52f73ef6b90c3e8b62d720f255fac5fa2f1c7d54ada58b074c893c8490e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085374628","1085374628"
"Anhoang05","73045193","https://github.com/Anhoang05","0x1e2151ace5d498803c95dd58ef147c3bafb9b2dd09b521d9fd174db6cac09e1c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170517","1094170517"
"wizzryanzz","73050668","https://github.com/wizzryanzz","0x1baf1106e085dc433c76fc44fba695df0b28d600f52230a0aca235f179607f75","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169194","1094169194"
"Kevkev91","73286557","https://github.com/Kevkev91","0x15c2a40b497af9b671bafcc4a0e211d9be787187977621977c1235dc948a0742","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088905894","1088905894"
"ferdi031184","73424337","https://github.com/ferdi031184","0x0eea9c4cfcecbda5def788c7eda6db1c0064ee2cf523c44618efbe837079c9af","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094178715","1094178715"
"Provic44","73564076","https://github.com/Provic44","0x1b80616b91778038ce85329a19a3d329e5d6d6b6a51f9dd4e391145e0c747c07","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094282771","1094282771"
"DamenVg","73567438","https://github.com/DamenVg","0x29225696616015a588ca55cfae9cd706bf8849810891fbe173ecb73dd5de1300","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094168961","1094168961"
"ShiponSH","73728864","https://github.com/ShiponSH","0x11cebbb04bb52cabc4255bc66bd21211ffe4fd3ac47f14bf27fe395a49323abc","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086507817","1086507817"
"rahmi2506","73773566","https://github.com/rahmi2506","0x001e20121becb74483ffd17b75ba5401e4614979fffb51506fb4fde674f25ca9","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094171226","1094171226"
"dwx0011","73775325","https://github.com/dwx0011","0x21060f9bfe275da63e5f46112e539ab314ab3480baf112c7a657d91ca4697876","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094171316","1094171316"
"ishyley","73859616","https://github.com/ishyley","0x10c5d46bcba596ae5cb4f563b9e21cf44bed4d12b2bbb3d04dee646f4d75b74b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094157360","1094157360"
"botd0tnet","74009258","https://github.com/botd0tnet","0x23b0523c6cd65e2ed63d324f267256d807fa8f74188f7710795e0179cdf763c8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085363845","1085363845"
"akash2003-boop","74083159","https://github.com/akash2003-boop","0x22eafaebfdf6f67bd99da28c3abe736125a7e90b7c596722141c7544dadc0d02","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094302488","1094302488"
"Raihan873","74097402","https://github.com/Raihan873","0x2029aad0892573afa64b4415900a9a15a30e28487b207379f4779ce1f4195b26","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094112233","1094112233"
"michja20","74181067","https://github.com/michja20","0x0765462cdaafd195e920ca9d4a890f62bb3b5ddee87f815ec6508dfc550b5499","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094109711","1094109711"
"imran0877","74384013","https://github.com/imran0877","0x211ea859379dda8facc208d5e7a7e60796d7e6e834440d688cf8b1893bdee43f","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094179110","1094179110"
"imon6578","74393667","https://github.com/imon6578","0x0f666cebd95f05b67b2e14d75152704c6f2f847729825c29cfbc74efb7cc6fa2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170540","1094170540"
"Rifadul1316","74443880","https://github.com/Rifadul1316","0x1b4cf58bdd8dc346ff413967be0dbe052149f4fadc87698b56d5707bccd22b8d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169756","1094169756"
"sirluv7","74496845","https://github.com/sirluv7","0x2cac090270d1fc5c8966c3bc7b3812efb418beb2cb72b4ad9aa8f28d62969148","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094121926","1094121926"
"KazamiAzuki1","74673377","https://github.com/KazamiAzuki1","0x2facbb2a4a67f01baa16ea3109722332e57d9d7c7e166e936649d3f468f11cbe","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094171458","1094171458"
"nguyenvuluan1995","74693993","https://github.com/nguyenvuluan1995","0x23086f132d8492a74f0f9c5b209deb8c34c758ca23332181ee2b1f7317472939","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169535","1094169535"
"xbwl20","74717674","https://github.com/xbwl20","0x1c6124a1acbcc06f7869955b940fe414b4d851bdf5adbb2a8d804a8cc9a83456","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085329094","1085329094"
"Gabriel6777","74727239","https://github.com/Gabriel6777","0x1b838176dec85c6f2e9430d7600511cffb5a5ded4f4d2813ba2b76c36c9eea9c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094178748","1094178748"
"amanmhan7","74727790","https://github.com/amanmhan7","0x2ac2994b4b060dcbd85cb5853acb546fb4b9126c7f8b82ecce6035b3c909193e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169273","1094169273"
"Man899","74727993","https://github.com/Man899","0x22b4f78cd68896dfb5782823aa4c37136be775e0426b25c90ee3417485629d72","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094106567","1094106567"
"earningairdrop","74728535","https://github.com/earningairdrop","0x1f6b8c4ca8991930a6acc7ecd0696ec6e133b6c768ef10606b6f936410c3b8b6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170672","1094170672"
"nguyenphan17","74729548","https://github.com/nguyenphan17","0x1b0ad52f2f9bb02eff9f2479d64ffc2048640c7d01fd5faa59ad60fc939d5d20","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170730","1094170730"
"bachcau1507","74729985","https://github.com/bachcau1507","0x0417ce797c7abbacfd281e10be3a72d4334c7cc05146f401bc89f8a673c4c99d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094125049","1094125049"
"anrch-algorit","74731026","https://github.com/anrch-algorit","0x2d0286ab5317049cdb7bee4fa6ab30436041f988215e07da4a31c23cb3b7da26","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169972","1094169972"
"Preshmorgans","74731476","https://github.com/Preshmorgans","0x07886543d7b62ddb581cb3b451af02d1bf85510f6646e90acf3d4fee1b1d0677","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094135872","1094135872"
"arman9135","74733500","https://github.com/arman9135","0x200e7ec5d17ce4920b09fdf82511425ce7beeb7c0d44fb4bc396193d1921f646","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094301117","1094301117"
"jujul04","74735084","https://github.com/jujul04","0x1dcb0b890b202f98670dd3db408e484c8adb662a0a98ca67a79399d5cff0cb42","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086973131","1086973131"
"kesyasandraaa","74735911","https://github.com/kesyasandraaa","0x29a32d3d49ed59d4c0e9ec9fc284105d233254cfdb76f204119cecfecf074d29","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1088463625","1088463625"
"yoger-27","74736202","https://github.com/yoger-27","0x20420dce6e97c6951eb1729d7a73b79ee542fb27c2df37da0d8635757b07cc0c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094128536","1094128536"
"Brawanek","74741046","https://github.com/Brawanek","0x1e62af1641665e159fe1357fedba9937f2cac2ea88b148f4a27f846187adfa03","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094156416","1094156416"
"tonmoyakash177","74741302","https://github.com/tonmoyakash177","0x210d0d4917cec4f59b8365bf6f4b4fb2bc4eefa264da89d37320aa81b8036547","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094301831","1094301831"
"mahyunilestari","74747211","https://github.com/mahyunilestari","0x1798aad7e704f01b6ce89e7480e13f4bdfc223666f5639965eef477143c84535","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094109394","1094109394"
"Herigelek22","74747529","https://github.com/Herigelek22","0x2a4a99bc501007db418694ae4a10eb6c6f6bc766259af5652826bdf260b6d989","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094171450","1094171450"
"faiqbaha","74748223","https://github.com/faiqbaha","0x03bc5af8d4342c5f7680217ee1a08aea0ceed37b9b1f21be1771d329b02d6cb3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169333","1094169333"
"xunmixunmi","74750785","https://github.com/xunmixunmi","0x22356b970cddd216f09d766fd9a4f8e03ac5fa21b30c0e42f9e62931719ecd73","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085356533","1085356533"
"Abayomi97","74751012","https://github.com/Abayomi97","0x069af5e2211f3636aca06eff04747b8b67ec48cf1e8bbc7a03f9f7eda951a0a3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094164188","1094164188"
"zillurofficial","74751932","https://github.com/zillurofficial","0x0134e80fd7477f405323168780f455cecf331353ea809c386fe938cd1c20e94c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169300","1094169300"
"bonnel08","74752973","https://github.com/bonnel08","0x0c40223226d6fd9d9f2adc311ef0e869051e0aebfaf26ad2891260edb1e178dc","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094177604","1094177604"
"Abutaleb120","74753287","https://github.com/Abutaleb120","0x2f96ab010b7ce0840d62b2edfe086784a1a516ab784e4862743773a574824105","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094178154","1094178154"
"nirodass","74756971","https://github.com/nirodass","0x14a2949d8b179688a1d4a993ce160d437ca8025b51ec3900a9b730c1073ec839","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169911","1094169911"
"rafi6181","74759480","https://github.com/rafi6181","0x0b4c8b086e51c812c9d6ad9dca8596bf7ace04a707b82936ccfb618b27642a60","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169198","1094169198"
"Manik417","74761116","https://github.com/Manik417","0x1f517afa7fa133eba23ce47e656df623621777d1b5d5b6c66e027185fed8eb30","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094179215","1094179215"
"faysal009900","74764945","https://github.com/faysal009900","0x1d3555be6ee03521afdb8ceb6625838e598595126ddfbb3aa228c197a2205faf","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094302575","1094302575"
"sin86","74765039","https://github.com/sin86","0x0b1047df3a5cfd98c48f547ae19bf293145981dfb290f84cc8b0d8bbbd265ee5","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170880","1094170880"
"joy5577","74766252","https://github.com/joy5577","0x25336a613c78340587e77bcb62d358c4f94dbcc7b9dcaca50153a41f88c00a27","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169650","1094169650"
"ruttchezz","74767919","https://github.com/ruttchezz","0x1d63c321a80974944bc5893900731d51266896b8253c4ef1a08e8efdb76ada64","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094149748","1094149748"
"HITL3RKILL3R","74781683","https://github.com/HITL3RKILL3R","0x04e38865bf86aca52d13452b7174c77c43f854f7727493df34201bf4da369bae","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1091348660","1091348660"
"farrysewon","74810052","https://github.com/farrysewon","0x1a676dca40a8349fd7323c36b82d7dbb291878a5ecb6a503ba8ef7df7981a5a6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094177600","1094177600"
"Shivtej1","75025733","https://github.com/Shivtej1","0x1ba1750d8440cd555ffacdd166db757d770a18ec8e38f31ccf257ae73e44d3e3","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170925","1094170925"
"82turtle","75149303","https://github.com/82turtle","0x27d927ba52f0bcbce1ed70678ea1fcefa122f4f919baa934336a53b2224fe00e","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094062789","1094062789"
"nhhtrung","75195495","https://github.com/nhhtrung","0x077d551275134af927df5fd2019b66b87a5b8c5b4e4192d8c7381e53fbe562b7","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085367305","1085367305"
"spencersanglim","75225625","https://github.com/spencersanglim","0x1ef6e41f6c03982f3fdd38b05902984656aec8e2020bfcbddb83ba6cd179ed2d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085228257","1085228257"
"Lhafidi","75228237","https://github.com/Lhafidi","0x2621255b54cf5072ea0fc4985eb6c2122930b569481fcb8f365cd85a3fcc5bb2","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169886","1094169886"
"foreststone2020","75301999","https://github.com/foreststone2020","0x2daf704e264b011e79a2b804b6038a6524ccad53204e12bcd8c7f68b71d080e1","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085454289","1085454289"
"queennihny","75396399","https://github.com/queennihny","0x2d6c2f5e1a698648876664043111bf387abd7fa70efa1b180a7d6d1934322d83","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094158743","1094158743"
"botuyenmc","75405564","https://github.com/botuyenmc","0x1046ea95fc4dec8325d83bd5580636dd10ffbcc1f4c62b868df8ef16f8e8661d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170398","1094170398"
"binhhoang1757","75407391","https://github.com/binhhoang1757","0x0a812d7646a0818b63392853bd2fa23daef98132fe6ccb991b9e64ba7a32b878","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094171082","1094171082"
"lynguyen17115","75407527","https://github.com/lynguyen17115","0x220eedc66f1aab67a85babe1d433a03a39e24542f7f04c5b54650cb920860765","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170731","1094170731"
"savaezi","75430924","https://github.com/savaezi","0x0a3e2e5dae79c66c16903de8e8da86f53a685730b328602e0f0663d8709526e7","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094176842","1094176842"
"Abir2021","75465514","https://github.com/Abir2021","0x187aa246a22b1fea070788fc260958aac249e781aa2ec0dde02c94e26ddfec8b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094162539","1094162539"
"volodiaivanov","75473504","https://github.com/volodiaivanov","0x24b050d24b5a4c713e17d1b0861492590e78461e08d4fd6e9b53ed1cb231acba","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094110757","1094110757"
"hnysergi010","75590694","https://github.com/hnysergi010","0x2e608812d2b00991eabab43225760009b8cae23424cdc0b378262a6fd259a1c6","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094105805","1094105805"
"SoMe0nE24","75748147","https://github.com/SoMe0nE24","0x0cbf8f407d5b2db69874c2e8b43b198c50cf60d7fa3c63041015bc89a17bfa76","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085523819","1085523819"
"Humayun49","75855586","https://github.com/Humayun49","0x006f710c963217db7aff49cb353ec4ac110b2865f6c20834b64ab2dbba3f7dd7","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169470","1094169470"
"ite122","75860338","https://github.com/ite122","0x12916052d411f69186409ad242bc17f78ba6043d50b75db66ff07193e8d172f8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094139820","1094139820"
"gallan88","76086935","https://github.com/gallan88","0x2fd2e43a3c92638acad1a96442e6293796136f825fdfdd50db53b274db9eef08","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1093840287","1093840287"
"lishuhang7","76142989","https://github.com/lishuhang7","0x2304771434d34bdb4be647b8de740f9843cd3958b7fe641a8ef8d6a62a04f60b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085260998","1085260998"
"apple2020888","76274125","https://github.com/apple2020888","0x191f78803e3d0143d46d36e6c77eccf752ac2807cd1b32591ecba2993043d051","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085298701","1085298701"
"Ethanchan16","76277679","https://github.com/Ethanchan16","0x0d648984e8f36dc2170dffc98b1926a6010108580a8d47bf9c944d73ce52a1e8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085272851","1085272851"
"Remmylekun15","76413880","https://github.com/Remmylekun15","0x09ee1ff827ee63d24c53bee544cbc894d259db156635cc5768ebc28897b9603b","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094117849","1094117849"
"anony225","76440334","https://github.com/anony225","0x05a1d4b520ca0fff67880b49a851a00327c333cb41c9486e05ebcb1efb7d7a03","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170413","1094170413"
"cyt1234567158","76575952","https://github.com/cyt1234567158","0x0baae86cc19fcbe01ca49134f2f8c531a9f5982b139d57b81c6f3b26d8e3c1c7","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1086582527","1086582527"
"arcsin3x","76581055","https://github.com/arcsin3x","0x1e5434b5e9d5953e351a3ac6c14e7bce85f38e97829fe714fd606022a678eb6c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085242885","1085242885"
"152wmq","76651470","https://github.com/152wmq","0x1b3987005c3b1246aacdae2781adccc08d47548d06d05cdaec61dde017324b2c","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085294181","1085294181"
"kiemtienez","76751401","https://github.com/kiemtienez","0x0d8580fc7d61c2da7b39678fbeb9395b326795c3fb2d43042bf16f0d78c84772","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094171341","1094171341"
"wujiayou","76840499","https://github.com/wujiayou","0x209685c6cb4b463a1d227c97acf3ad6d0fd148cdec162b93b2643129753a3c8f","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1085751687","1085751687"
"godevid","76893356","https://github.com/godevid","0x1ffa5718cca0729d741b0b861280f75cc01c32f172e273fac7851160f90d1c03","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094169351","1094169351"
"AlBeebzzy","76991555","https://github.com/AlBeebzzy","0x2b16e677d5cafaa02322347770366a5fa57dc23fd948ba583c4f4ec5256d48d8","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094290970","1094290970"
"Duongtrann","76999404","https://github.com/Duongtrann","0x06c0ad613aaca94e28fbe391494915c9f7dd86546ff16890ed130eecef275380","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094170620","1094170620"
"AYVIRGIN","77001818","https://github.com/AYVIRGIN","0x2cfdb0005d38402d1bd15806d678fc099314c7cbb8c65815d38179383657df4d","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094148296","1094148296"
"sunki123","77142822","https://github.com/sunki123","0x253d3ad9f8c41f14642d8d5bbee0c122f26b92c327332ffe4369ff0261417f56","https://github.com/element-fi/elf-council-frontend/issues/384#issuecomment-1094135044","1094135044"
